big_cell_id,big_cell_type_id,x,y,is_land_locked,is_in_med,is_in_pacific,is_in_indian
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
69814,6,10,-50,0,0,0,0
